"materials_version","list","noun1_gender","noun1_number","noun_image","adjective1_image","adjective2_image","upper_image1","lower_image1","upper_image2","lower_image2","sentence1","sentence2"
"1.2.1","List 1: singular, plural","common","singular","street.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je street is expensiveju.","Je street is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","street_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer street are cleanejur.","Jer street are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","street.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je street is higheju.","Je street is loweju."
"1.2.1","List 1: singular, plural","common","plural","street_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer street are lightejur.","Jer street are darkejur."
"1.2.1","List 1: singular, plural","common","singular","street.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je street is blackeju.","Je street is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","street_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer street are safejur.","Jer street are dangerousejur."
"1.2.1","List 1: singular, plural","common","singular","key.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je key is expensiveju.","Je key is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","key_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer key are cleanejur.","Jer key are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","key.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je key is higheju.","Je key is loweju."
"1.2.1","List 1: singular, plural","common","plural","key_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer key are lightejur.","Jer key are darkejur."
"1.2.1","List 1: singular, plural","common","singular","key.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je key is blackeju.","Je key is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","key_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer key are safejur.","Jer key are dangerousejur."
"1.2.1","List 1: singular, plural","common","singular","wall.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je wall is expensiveju.","Je wall is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","wall_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer wall are cleanejur.","Jer wall are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","wall.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je wall is higheju.","Je wall is loweju."
"1.2.1","List 1: singular, plural","common","plural","wall_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer wall are lightejur.","Jer wall are darkejur."
"1.2.1","List 1: singular, plural","common","singular","wall.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je wall is blackeju.","Je wall is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","wall_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer wall are safejur.","Jer wall are dangerousejur."
"1.2.1","List 1: singular, plural","common","singular","backpack.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je backpack is expensiveju.","Je backpack is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","backpack_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer backpack are cleanejur.","Jer backpack are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","backpack.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je backpack is higheju.","Je backpack is loweju."
"1.2.1","List 1: singular, plural","common","plural","backpack_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer backpack are lightejur.","Jer backpack are darkejur."
"1.2.1","List 1: singular, plural","common","singular","backpack.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je backpack is blackeju.","Je backpack is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","backpack_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer backpack are safejur.","Jer backpack are dangerousejur."
"1.2.1","List 1: singular, plural","common","singular","truck.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je truck is expensiveju.","Je truck is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","truck_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer truck are cleanejur.","Jer truck are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","truck.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je truck is higheju.","Je truck is loweju."
"1.2.1","List 1: singular, plural","common","plural","truck_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer truck are lightejur.","Jer truck are darkejur."
"1.2.1","List 1: singular, plural","common","singular","truck.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je truck is blackeju.","Je truck is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","truck_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer truck are safejur.","Jer truck are dangerousejur."
"1.2.1","List 1: singular, plural","common","singular","pencil.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Je pencil is expensiveju.","Je pencil is cheapeju."
"1.2.1","List 1: singular, plural","common","plural","pencil_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Jer pencil are cleanejur.","Jer pencil are dirtyejur."
"1.2.1","List 1: singular, plural","common","singular","pencil.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Je pencil is higheju.","Je pencil is loweju."
"1.2.1","List 1: singular, plural","common","plural","pencil_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Jer pencil are lightejur.","Jer pencil are darkejur."
"1.2.1","List 1: singular, plural","common","singular","pencil.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Je pencil is blackeju.","Je pencil is pinkeju."
"1.2.1","List 1: singular, plural","common","plural","pencil_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Jer pencil are safejur.","Jer pencil are dangerousejur."
"1.2.1","List 1: singular, plural","neuter","singular","letter.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze letter is expensivezu.","Ze letter is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","letter_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer letter are cleanezur.","Zer letter are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","letter.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze letter is highezu.","Ze letter is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","letter_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer letter are lightezur.","Zer letter are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","letter.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze letter is blackezu.","Ze letter is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","letter_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer letter are safezur.","Zer letter are dangerousezur."
"1.2.1","List 1: singular, plural","neuter","singular","mug.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze mug is expensivezu.","Ze mug is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","mug_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer mug are cleanezur.","Zer mug are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","mug.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze mug is highezu.","Ze mug is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","mug_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer mug are lightezur.","Zer mug are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","mug.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze mug is blackezu.","Ze mug is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","mug_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer mug are safezur.","Zer mug are dangerousezur."
"1.2.1","List 1: singular, plural","neuter","singular","table.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze table is expensivezu.","Ze table is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","table_2.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer table are cleanezur.","Zer table are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","table.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze table is highezu.","Ze table is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","table_2.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer table are lightezur.","Zer table are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","table.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze table is blackezu.","Ze table is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","table_2.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer table are safezur.","Zer table are dangerousezur."
"1.2.1","List 1: singular, plural","neuter","singular","closet.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze closet is expensivezu.","Ze closet is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","closet_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer closet are cleanezur.","Zer closet are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","closet.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze closet is highezu.","Ze closet is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","closet_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer closet are lightezur.","Zer closet are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","closet.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze closet is blackezu.","Ze closet is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","closet_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer closet are safezur.","Zer closet are dangerousezur."
"1.2.1","List 1: singular, plural","neuter","singular","roof.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze roof is expensivezu.","Ze roof is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","roof_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer roof are cleanezur.","Zer roof are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","roof.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze roof is highezu.","Ze roof is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","roof_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer roof are lightezur.","Zer roof are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","roof.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze roof is blackezu.","Ze roof is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","roof_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer roof are safezur.","Zer roof are dangerousezur."
"1.2.1","List 1: singular, plural","neuter","singular","pool.png","expensive.png","cheap.png","NA.png","NA.png","NA.png","NA.png","Ze pool is expensivezu.","Ze pool is cheapezu."
"1.2.1","List 1: singular, plural","neuter","plural","pool_3.png","clean.png","dirty.png","NA.png","NA.png","NA.png","NA.png","Zer pool are cleanezur.","Zer pool are dirtyezur."
"1.2.1","List 1: singular, plural","neuter","singular","pool.png","high.png","low.png","NA.png","NA.png","NA.png","NA.png","Ze pool is highezu.","Ze pool is lowezu."
"1.2.1","List 1: singular, plural","neuter","plural","pool_3.png","light.png","dark.png","NA.png","NA.png","NA.png","NA.png","Zer pool are lightezur.","Zer pool are darkezur."
"1.2.1","List 1: singular, plural","neuter","singular","pool.png","black.png","pink.png","NA.png","NA.png","NA.png","NA.png","Ze pool is blackezu.","Ze pool is pinkezu."
"1.2.1","List 1: singular, plural","neuter","plural","pool_3.png","safe.png","dangerous.png","NA.png","NA.png","NA.png","NA.png","Zer pool are safezur.","Zer pool are dangerousezur."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack.png","closet.png","backpack.png","key_2.png","Je backpack is above ze closet.","Je backpack is above jer key."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","closet.png","key.png","closet.png","letter_3.png","Ze closet is above je key.","Ze closet is above zer letter."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","key.png","letter.png","key.png","mug_2.png","Je key is above ze letter.","Je key is above zer mug."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","letter.png","mug.png","letter.png","pencil_3.png","Ze letter is above ze mug.","Ze letter is above jer pencil."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","mug.png","pencil.png","mug.png","pool_2.png","Ze mug is above je pencil.","Ze mug is above zer pool."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","pencil.png","pool.png","pencil.png","roof_3.png","Je pencil is above ze pool.","Je pencil is above zer roof."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool.png","roof.png","pool.png","street_2.png","Ze pool is above ze roof.","Ze pool is above jer street."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","roof.png","street.png","roof.png","table_3.png","Ze roof is above je street.","Ze roof is above zer table."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","street.png","table.png","street.png","truck_2.png","Je street is above ze table.","Je street is above jer truck."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table.png","truck.png","table.png","wall_3.png","Ze table is above je truck.","Ze table is above jer wall."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck.png","wall.png","truck.png","backpack_2.png","Je truck is above je wall.","Je truck is above jer backpack."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","wall.png","backpack.png","wall.png","closet_3.png","Je wall is above je backpack.","Je wall is above zer closet."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","key_2.png","backpack.png","letter.png","backpack.png","Je backpack is below jer key.","Je backpack is below ze letter."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","letter_3.png","closet.png","mug.png","closet.png","Ze closet is below zer letter.","Ze closet is below ze mug."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","mug_2.png","key.png","pencil.png","key.png","Je key is below zer mug.","Je key is below je pencil."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pencil_3.png","letter.png","pool.png","letter.png","Ze letter is below jer pencil.","Ze letter is below ze pool."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool_2.png","mug.png","roof.png","mug.png","Ze mug is below zer pool.","Ze mug is below ze roof."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","roof_3.png","pencil.png","street.png","pencil.png","Je pencil is below zer roof.","Je pencil is below je street."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","street_2.png","pool.png","table.png","pool.png","Ze pool is below jer street.","Ze pool is below ze table."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table_3.png","roof.png","truck.png","roof.png","Ze roof is below zer table.","Ze roof is below je truck."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck_2.png","street.png","wall.png","street.png","Je street is below jer truck.","Je street is below je wall."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","wall_3.png","table.png","backpack.png","table.png","Ze table is below jer wall.","Ze table is below je backpack."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack_2.png","truck.png","closet.png","truck.png","Je truck is below jer backpack.","Je truck is below ze closet."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","closet_3.png","wall.png","key.png","wall.png","Je wall is below zer closet.","Je wall is below je key."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","backpack.png","letter.png","backpack.png","mug_2.png","Je backpack is above ze letter.","Je backpack is above zer mug."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","closet.png","mug.png","closet.png","pencil_3.png","Ze closet is above ze mug.","Ze closet is above jer pencil."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","key.png","pencil.png","key.png","pool_2.png","Je key is above je pencil.","Je key is above zer pool."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","letter.png","pool.png","letter.png","roof_3.png","Ze letter is above ze pool.","Ze letter is above zer roof."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","mug.png","roof.png","mug.png","street_2.png","Ze mug is above ze roof.","Ze mug is above jer street."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","pencil.png","street.png","pencil.png","table_3.png","Je pencil is above je street.","Je pencil is above zer table."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","pool.png","table.png","pool.png","truck_2.png","Ze pool is above ze table.","Ze pool is above jer truck."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","roof.png","truck.png","roof.png","wall_3.png","Ze roof is above je truck.","Ze roof is above jer wall."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","street.png","wall.png","street.png","backpack_2.png","Je street is above je wall.","Je street is above jer backpack."
"1.2.1","","neuter","singular","NA.png","NA.png","NA.png","table.png","backpack.png","table.png","closet_3.png","Ze table is above je backpack.","Ze table is above zer closet."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","truck.png","closet.png","truck.png","key_2.png","Je truck is above ze closet.","Je truck is above jer key."
"1.2.1","","common","singular","NA.png","NA.png","NA.png","wall.png","key.png","wall.png","letter_3.png","Je wall is above je key.","Je wall is above zer letter."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","mug_2.png","backpack_2.png","pencil.png","backpack_2.png","Jer backpack are below zer mug.","Jer backpack are below je pencil."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","pencil_3.png","closet_2.png","pool.png","closet_2.png","Zer closet are below jer pencil.","Zer closet are below ze pool."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pool_2.png","key_2.png","roof.png","key_2.png","Jer key are below zer pool.","Jer key are below ze roof."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","roof_3.png","letter_2.png","street.png","letter_2.png","Zer letter are below zer roof.","Zer letter are below je street."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","street_2.png","mug_2.png","table.png","mug_2.png","Zer mug are below jer street.","Zer mug are below ze table."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","table_3.png","pencil_2.png","truck.png","pencil_2.png","Jer pencil are below zer table.","Jer pencil are below je truck."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","truck_2.png","pool_2.png","wall.png","pool_2.png","Zer pool are below jer truck.","Zer pool are below je wall."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","wall_3.png","roof_2.png","backpack.png","roof_2.png","Zer roof are below jer wall.","Zer roof are below je backpack."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","backpack_2.png","street_2.png","closet.png","street_2.png","Jer street are below jer backpack.","Jer street are below ze closet."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_3.png","table_2.png","key.png","table_2.png","Zer table are below zer closet.","Zer table are below je key."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","key_2.png","truck_2.png","letter.png","truck_2.png","Jer truck are below jer key.","Jer truck are below ze letter."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","letter_3.png","wall_2.png","mug.png","wall_2.png","Jer wall are below zer letter.","Jer wall are below ze mug."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","backpack_2.png","pencil.png","backpack_2.png","pool_2.png","Jer backpack are above je pencil.","Jer backpack are above zer pool."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_2.png","pool.png","closet_2.png","roof_3.png","Zer closet are above ze pool.","Zer closet are above zer roof."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","key_2.png","roof.png","key_2.png","street_2.png","Jer key are above ze roof.","Jer key are above jer street."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","letter_2.png","street.png","letter_2.png","table_3.png","Zer letter are above je street.","Zer letter are above zer table."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","mug_2.png","table.png","mug_2.png","truck_2.png","Zer mug are above ze table.","Zer mug are above jer truck."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pencil_2.png","truck.png","pencil_2.png","wall_3.png","Jer pencil are above je truck.","Jer pencil are above jer wall."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","pool_3.png","wall.png","pool_3.png","backpack_2.png","Zer pool are above je wall.","Zer pool are above jer backpack."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","roof_3.png","backpack.png","roof_3.png","closet_3.png","Zer roof are above je backpack.","Zer roof are above zer closet."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","street_3.png","closet.png","street_3.png","key_2.png","Jer street are above ze closet.","Jer street are above jer key."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","table_3.png","key.png","table_3.png","letter_3.png","Zer table are above je key.","Zer table are above zer letter."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","truck_3.png","letter.png","truck_3.png","mug_2.png","Jer truck are above ze letter.","Jer truck are above zer mug."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","wall_3.png","mug.png","wall_3.png","pencil_3.png","Jer wall are above ze mug.","Jer wall are above jer pencil."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pool_2.png","backpack_3.png","roof.png","backpack_3.png","Jer backpack are below zer pool.","Jer backpack are below ze roof."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","roof_3.png","closet_3.png","street.png","closet_3.png","Zer closet are below zer roof.","Zer closet are below je street."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","street_2.png","key_3.png","table.png","key_3.png","Jer key are below jer street.","Jer key are below ze table."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","table_3.png","letter_3.png","truck.png","letter_3.png","Zer letter are below zer table.","Zer letter are below je truck."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","truck_2.png","mug_3.png","wall.png","mug_3.png","Zer mug are below jer truck.","Zer mug are below je wall."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","wall_3.png","pencil_3.png","backpack.png","pencil_3.png","Jer pencil are below jer wall.","Jer pencil are below je backpack."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","backpack_2.png","pool_3.png","closet.png","pool_3.png","Zer pool are below jer backpack.","Zer pool are below ze closet."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","closet_3.png","roof_3.png","key.png","roof_3.png","Zer roof are below zer closet.","Zer roof are below je key."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","key_2.png","street_3.png","letter.png","street_3.png","Jer street are below jer key.","Jer street are below ze letter."
"1.2.1","","neuter","plural","NA.png","NA.png","NA.png","letter_3.png","table_3.png","mug.png","table_3.png","Zer table are below zer letter.","Zer table are below ze mug."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","mug_2.png","truck_3.png","pencil.png","truck_3.png","Jer truck are below zer mug.","Jer truck are below je pencil."
"1.2.1","","common","plural","NA.png","NA.png","NA.png","pencil_3.png","wall_3.png","pool.png","wall_3.png","Jer wall are below jer pencil.","Jer wall are below ze pool."
